"date","sGARCH","gjrGARCH","eGARCH","harRV","linearSV","regimeSwitchingSV","nonlinearSV","buyAndHold"
2025-09-24,0.11461079954101,0.107075919013808,0.102419101489941,0.107322942383778,0.100872354323938,0.0973787947388165,0.0956404428200824,0.132094873725927
2025-10-01,0.122329636362661,0.113845633875264,0.106324570591384,0.111159997914326,0.106068067357484,0.102972598521874,0.102648975375955,0.135580623559017
2025-10-08,0.123104904608673,0.114646576252334,0.107082488324404,0.111975294515586,0.106830845108826,0.103756402191169,0.103519047469652,0.13690823066175
2025-10-15,0.125259806894067,0.116774939873413,0.10931561588908,0.116711404061268,0.109975531284221,0.106862532370055,0.106999876739468,0.14348010308532
2025-10-22,0.15469739165417,0.145471428984124,0.137828777647266,0.146179720859436,0.1376408832824,0.133871034544793,0.132523475256424,0.188504260112984
2025-10-29,0.18306836211107,0.178201671074743,0.182522843094593,0.183487129301348,0.168666635026386,0.160286434044734,0.160069112266111,0.24153599120505
2025-11-05,0.17428559484558,0.171673609452531,0.178612576901022,0.177883386506658,0.162591369281763,0.15335330428933,0.152876509023671,0.23609049084673
2025-11-12,0.189544846997101,0.189568915299607,0.195490970922348,0.197748277806377,0.176923881416659,0.165110939572045,0.166127896073606,0.261258310844492
2025-11-19,0.203550172592076,0.20960042186643,0.218507910011077,0.217736791123853,0.192488681168493,0.175764407587555,0.17966270160644,0.288611409040689
2025-11-26,0.205021156503687,0.211032604258156,0.220063568571895,0.219104864480822,0.193822784351779,0.177043912427315,0.18100349861649,0.290434307182131
2025-12-03,0.202573540081704,0.209109157679407,0.218530372500028,0.217057087043819,0.191659399485981,0.174651072249538,0.17874909427018,0.287969770823451
2025-12-10,0.202714611137212,0.209161139567285,0.218534815769844,0.216637468755564,0.191618904292852,0.174659994216719,0.178833839012162,0.287085036308068
2025-12-17,0.216221249426709,0.221831540757127,0.230684560246423,0.230407833020711,0.203838055826482,0.186403638976344,0.190730723517676,0.301893588153304
2025-12-24,0.216300697099583,0.22172455963306,0.232121341372478,0.23098381900111,0.204038293679707,0.186316655349741,0.190557507418914,0.302720271758507
